convo_id,user,line_id,line,K1,K2,K3,K4,K5,K6,K7,K8,primary,secondary
conv1,P14,353,說這次純看臉,0,0,0,0,0,0,0,1,K8,
conv1,R1,354,但我朋友拿競技寶箱提前疊出來一個微瑕 我笑很久,0,0,0,0,1,0,0,0,K5,
conv1,P14,355,兩種箱子保底一起算喔…,0,0,1,0,0,0,0,0,K3,
conv1,R1,356,這個我不清楚欸 我記得應該是同一種算一個,0,1,0,0,1,0,0,0,K2,K5
conv1,R1,357,但他有用競技疊 也有可能一起的,0,0,1,0,1,0,0,0,K5,K3
conv1,R1,358,但用競技疊就是有可能提前給微瑕,0,0,0,0,1,0,0,0,K5,
conv1,P14,359,我是打完6隻8，才開競技,0,0,0,1,0,0,0,0,K4,
conv1,R1,360,這個正確啊 因為要拿113,0,0,0,0,0,0,0,1,K8,
conv1,R1,361,只是6箱沒有是真的要吃保底了,0,0,0,1,0,0,0,0,K4,
conv1,R1,362,下週一定有,0,0,0,1,0,0,0,0,K4,
conv1,P12,363,180帥哥,0,0,0,0,0,0,0,1,K8,
conv1,P12,364,誰,1,0,0,0,0,0,0,0,K1,
conv1,P8,365,我吧,0,0,0,1,0,0,0,0,K4,
conv1,P12,366,那你的照片要給酥皮看嗎,1,0,0,0,0,0,0,0,K1,
conv1,P12,367,喔..人好多 再見,0,0,0,0,0,0,0,1,K8,
conv1,P8,368,"""雪听月""",0,0,0,0,0,0,1,0,K7,
conv1,P12,369,您撥打的電話無人回應，請稍後再撥，謝謝,0,0,0,0,0,0,1,0,K7,
conv1,P8,370,我離開你回來好樂迪不然酥皮要把窩殺了,0,0,0,1,0,0,0,0,K4,
conv1,P15,371,他說可以,0,0,0,0,0,0,0,1,K8,
conv1,P8,372,我把我的照片私她了阿,0,0,0,1,0,0,0,0,K4,
conv1,P8,373,她不喜歡我,0,0,0,1,0,0,0,0,K4,
conv1,P8,374,她要別人的,0,0,0,1,0,0,0,0,K4,
conv1,P12,375,我有山青魚君的 手臂肌肉 胸肌 腹肌 照,0,0,0,1,0,0,0,0,K4,
conv1,P12,376,還有大頭照,0,0,0,1,0,0,0,0,K4,
conv1,P8,377,我要一份,0,0,0,1,0,0,0,0,K4,
conv1,P15,378,看私訊,0,0,0,0,0,0,0,1,K8,
conv1,P12,379,這遊戲看起來很無聊,0,0,0,0,0,0,0,1,K8,
conv1,P12,380,不如你來跟我玩野人,0,0,0,1,0,0,0,0,K4,
conv1,P12,381,或是REPO都比這有趣,0,0,0,1,0,0,0,0,K4,
conv1,R1,382,有人想要一起變蝴蝶的嗎,0,0,1,0,0,0,0,0,K3,
conv1,R1,383,我換大蝴蝶了,0,0,0,1,0,0,0,0,K4,
conv1,P8,384,我要!,0,0,0,1,0,0,0,0,K4,
conv1,R1,385,你在哪,1,0,0,0,0,0,0,0,K1,
conv1,R1,386,我剛回幫會領地,0,0,0,1,0,0,0,0,K4,
conv1,P15,387,"""雪听月""",0,0,0,0,0,0,1,0,K7,
conv1,P12,388,對,0,0,0,0,0,0,1,0,K7,
conv1,P12,389,看起來很無聊,0,0,0,0,0,0,0,1,K8,
conv1,P15,390,其實部會g,0,0,0,0,0,0,0,1,K8,
conv1,P12,391,不是,0,0,0,0,1,0,0,0,K5,
conv1,P12,392,這畫風,0,0,0,0,1,0,0,0,K5,
conv1,P12,393,我寧願單機帕魯,0,0,0,1,0,0,0,0,K4,
conv1,P12,394,我秒傷快35W了,0,0,0,1,0,0,0,0,K4,
conv1,P12,395,我也是素問,0,0,0,1,0,0,0,0,K4,
conv1,P12,396,對阿,0,0,0,1,0,0,0,0,K4,
conv1,P12,397,我那隻素問也快35萬了,0,0,0,1,0,0,0,0,K4,
conv1,P12,398,但有個問題,0,0,0,0,1,0,0,0,K5,
conv1,P12,399,你打團本 素問打不出這秒傷,0,0,0,0,1,0,0,0,K5,
conv1,P12,400,你那個花間 會打不到,0,0,0,0,0,0,0,1,K8,
conv1,P12,401,你拿天問  騎摩托車 打老二,0,0,0,0,0,0,0,1,K8,
conv1,P12,402,傷害很高,0,0,0,0,0,0,0,1,K8,
conv1,P12,403,反正這個賽年 我很閒趣 不捲秒傷了,0,0,0,1,0,0,0,0,K4,
conv1,P12,404,都在玩具組,0,0,0,1,0,0,0,0,K4,
conv1,R1,405,我很閒趣,0,0,0,1,0,0,0,0,K4,
conv1,R1,406,這句話我先站出來,0,0,0,1,0,0,0,0,K4,
conv1,P12,407,我有批口帕可,0,0,0,1,0,0,0,0,K4,
conv1,R1,408,真好,0,0,0,0,0,0,0,1,K8,
conv1,P8,409,我們在找遊戲玩,0,0,0,1,0,0,0,0,K4,
conv1,P11,410,我這是被前瞻遊戲外2/6畫面了嗎,0,0,0,1,0,0,0,0,K4,
conv1,R1,411,是的兄弟,0,1,0,0,0,0,0,0,K2,
conv1,P11,412,週二吃藏壽司的時候請順便支付我的醫藥費,0,0,0,1,0,0,0,0,K4,
conv1,R1,413,"""風月春雪"" 他幫我付",0,0,0,0,0,0,0,1,K8,
conv1,P11,414,"""風月春雪"" 馬麻",0,0,0,0,0,0,0,1,K8,
conv1,P8,415,65993(遊戲房間代碼),0,0,0,0,0,0,0,1,K8,
conv1,P15,416,為什麼偷拍我,1,0,0,0,0,0,0,0,K1,
conv1,P12,417,WC,0,0,0,0,0,0,0,1,K8,
conv1,P12,418,回,0,0,0,0,0,0,0,1,K8,
conv1,P15,419,等等會開代混江湖，需要的人可以找我,0,0,1,0,0,0,0,0,K3,
conv1,R1,420,1.11111E+11,0,0,0,0,0,0,0,1,K8,
conv1,R1,421,麻幫我,0,0,1,0,0,0,0,0,K3,
conv1,R1,422,點了,0,0,0,0,0,0,0,1,K8,
conv1,P15,423,完成,0,0,1,0,0,0,0,0,K3,
conv1,P15,424,下一位,0,0,0,0,0,0,0,1,K8,
conv1,P9,425,我我我,0,0,1,0,0,0,0,0,K3,
conv1,R1,426,感謝麻,0,0,0,0,0,0,0,1,K8,
conv1,R1,427,等等掃果茶的號給你,0,0,1,0,0,0,0,0,K3,
conv1,P9,428,掃了,0,0,1,0,0,0,0,0,K3,
conv1,P15,429,下一位,0,0,0,0,0,0,0,1,K8,
conv1,P9,430,還有還有,0,0,0,0,0,0,0,1,K8,
conv1,R1,431,你先好了,0,0,0,0,0,0,0,1,K8,
conv1,R1,432,我繼續玩小破game,0,0,0,1,0,0,0,0,K4,
conv1,P9,433,好滴 謝謝媽媽,0,0,0,0,0,0,1,0,K7,
conv1,P15,434,下 一位,0,0,0,0,0,0,0,1,K8,
conv1,P9,435,謝謝美麗的酥皮當家,0,0,0,0,0,0,1,0,K7,
conv1,P12,436,還幫忙會江湖的嗎,1,0,0,0,0,0,0,0,K1,
conv1,P12,437,我好幾年沒混過了,0,0,0,1,0,0,0,0,K4,
conv1,P15,438,沒錯,0,0,0,0,0,0,0,1,K8,
conv1,P15,439,因為需要幫會資金,0,0,0,0,0,0,0,1,K8,
conv1,P12,440,不行 活力太珍貴了,0,0,0,0,0,0,0,1,K8,
conv1,P15,441,"""赤语"" 阿巴阿巴",0,0,0,0,0,0,0,1,K8,
conv1,R1,442,得等我一下,0,0,0,1,0,0,0,0,K4,
conv1,R1,443,我還在刷鞋子,0,0,0,1,0,0,0,0,K4,
conv1,P6,444,給窩擦辟邪,0,0,0,0,0,0,0,1,K8,
conv1,P4,445,給窩擦辟邪,0,0,0,0,0,0,0,1,K8,
conv1,R1,446,上次不知道哪一個路人吃麥當勞那個糖醋醬沒包起來拿去丟,0,0,0,0,0,0,0,1,K8,
conv1,R1,447,那個垃圾桶太滿 掉下來砸到我鞋子上,0,0,0,0,0,0,0,1,K8,
conv1,R1,448,上面全都是糖醋醬,0,0,0,0,0,0,0,1,K8,
conv1,R1,449,Nb,0,0,0,0,0,0,0,1,K8,
conv1,R1,450,"""酥皮（戒糖）"" 我好ㄌ",0,0,1,0,0,0,0,0,K3,
conv1,P15,451,我要吐了,0,0,0,1,0,0,0,0,K4,
conv1,R1,452,麻你能掃碼再跟我說,0,0,1,0,0,0,0,0,K3,
conv1,P15,453,這個幫會是不能待了,0,0,0,0,0,0,0,1,K8,
conv1,P15,454,要晚一點,0,0,0,1,0,0,0,0,K4,
conv1,P15,455,我在玩別的遊戲 順便耍廢,0,0,0,1,0,0,0,0,K4,
conv1,R1,456,好,0,0,0,0,0,0,1,0,K7,
conv1,R1,457,蛋雕了,0,0,0,0,0,0,0,1,K8,
conv1,P15,458,"""赤语"" ""妘婕"" 在麻",0,0,0,0,0,0,1,0,K7,
conv1,R1,459,在吃飯 得晚點,0,0,0,1,0,0,0,0,K4,
conv1,P8,460,"""酥皮（戒糖）"" 我也要混",0,0,1,0,0,0,0,0,K3,
conv1,P15,461,那你要幫我整地了嗎,0,0,0,1,0,0,0,0,K4,
conv1,P8,462,還沒,0,0,0,0,0,0,0,1,K8,
conv1,P8,463,喔不對,0,0,0,0,1,0,0,0,K5,
conv1,P8,464,要了,0,0,0,0,1,0,0,0,K5,
conv1,P8,465,我剛洗完澡,0,0,0,1,0,0,0,0,K4,
conv1,P15,466,我得先混完才可以用,0,0,0,1,0,0,0,0,K4,
conv1,P8,467,我看成我幫你整完地了沒,0,0,0,1,0,0,0,0,K4,
conv1,P8,468,我想說我都還沒開遊戲我要怎麼整,1,0,0,1,0,0,0,0,K1,K4
conv1,R1,469,"""酥皮（戒糖）"" 我好了",0,0,1,0,0,0,0,0,K3,
conv1,R1,470,掃ㄌ,0,0,1,0,0,0,0,0,K3,
conv1,P15,471,完成,0,0,1,0,0,0,0,0,K3,
conv1,R1,472,感恩ㄉ心,0,0,0,0,0,0,0,1,K8,
conv1,P21,473,在,0,0,0,0,0,0,1,0,K7,
conv1,P15,474,你不是混完了,0,0,0,0,1,0,0,0,K5,
conv1,P1,475,宋冠勳要混,0,0,0,0,0,0,0,1,K8,
conv1,P6,476,我嗎,0,0,0,1,0,0,0,0,K4,
conv1,P2,477,十八歲親媽,0,0,0,0,0,0,0,1,K8,
conv1,P1,478,你沒混,0,0,0,0,0,0,0,1,K8,
conv1,P2,479,可我看 他可混了,0,0,0,1,0,0,0,0,K4,
conv1,P15,480,你的話,0,0,0,0,0,0,0,1,K8,
conv1,P15,481,我願意,0,0,0,1,0,0,0,0,K4,
conv1,P15,482,牠的話,0,0,0,1,0,0,0,0,K4,
conv1,P15,483,去吃屎,0,0,0,0,0,0,0,1,K8,
conv1,P1,484,我自己混完了,0,0,0,1,0,0,0,0,K4,
conv1,P1,485,誇我,0,0,0,1,0,0,0,0,K4,
conv1,P15,486,你好棒喔~~,0,0,0,0,0,0,0,1,K8,
conv1,P15,487,最棒的公主,0,0,0,0,0,0,0,1,K8,
conv1,P15,488,把白癡火烈鳥蛋雕拔,0,0,0,0,0,0,0,1,K8,
conv1,P1,489,要要要,0,0,0,0,0,0,0,1,K8,
conv1,P15,490,等我一下,0,0,1,0,0,0,0,0,K3,
conv1,P15,491,在洗澡,0,0,0,1,0,0,0,0,K4,
conv1,R1,492,我覺得你要洗破皮了,0,0,0,1,0,0,0,0,K4,
conv1,P6,493,他只是在逃避,0,0,0,0,0,0,0,1,K8,
conv1,P14,494,"""新鮮現榨香菜汁"" 你們一起洗嗎?",0,0,1,0,0,0,0,0,K3,
conv1,P15,495,我洗完混完了啊,0,0,0,1,0,0,0,0,K4,
conv1,R1,496,你洗完沒說 so sad,0,0,0,0,0,0,0,1,K8,
conv1,P6,497,天賞抽到我了嗎,0,0,0,1,0,0,0,0,K4,
conv1,R1,498,今天1/4,0,0,0,0,0,0,0,1,K8,
conv1,R1,499,你穿越了喔,0,0,0,0,0,0,0,1,K8,
conv1,P19,500,天賞抽到我了嗎,0,0,0,1,0,0,0,0,K4,
conv1,P18,501,天賞抽到我了嗎,0,0,0,1,0,0,0,0,K4,
conv1,P11,502,天賞抽到我了嗎,0,0,0,1,0,0,0,0,K4,
conv1,R1,503,沒你的,0,0,0,0,0,0,0,1,K8,
conv1,P11,504,？,0,0,0,0,1,0,0,0,K5,
conv1,P15,505,那有我的嗎,0,0,0,1,0,0,0,0,K4,
conv1,P11,506,你以後別來我家了,0,0,0,1,0,0,0,0,K4,
conv1,P11,507,嗚嗚嗚,0,0,0,1,0,0,0,0,K4,
conv1,P6,508,好可憐,0,0,0,0,0,1,0,0,K6,
conv1,R1,509,嗚嗚嗚,0,0,0,0,0,0,0,1,K8,
conv1,R1,510,你家還是得去,0,0,0,0,0,0,0,1,K8,
conv1,R1,511,應該有吧,0,0,0,0,1,0,0,0,K5,
conv1,R1,512,用抽得,0,0,0,0,1,0,0,0,K5,
conv1,P2,513,"""赤语"" 早上有緝盜ㄇ 求",0,0,0,0,0,0,0,1,K8,
conv1,R1,514,好問題,0,0,0,0,0,0,0,1,K8,
conv1,R1,515,要看我有沒有醒來,1,0,0,0,0,0,0,0,K1,
conv1,R1,516,應該是會吧,0,0,0,0,1,0,0,0,K5,
conv1,P2,517,感謝,0,0,0,0,0,0,0,1,K8,
conv1,R1,518,有沒有要緝盜的,1,0,1,0,0,0,0,0,K1,K3
conv1,P15,519,臣亮言：先帝創業未平，而中道崩殂,0,0,0,0,0,0,0,1,K8,
conv1,P15,520,今天下三分，益州疲弊,0,0,0,0,0,0,0,1,K8,
conv1,P4,521,又瘋了一個,0,0,0,0,0,0,0,1,K8,
conv1,P15,522,此誠危急存亡之秋也,0,0,0,0,0,0,0,1,K8,
conv1,P15,523,"""妄念（姐姐抱抱）"" 老師點到你了",0,0,0,0,0,0,0,1,K8,
conv1,P15,524,快唸課文,0,0,0,0,0,0,0,1,K8,
conv1,P4,525,阿巴阿巴,0,0,0,0,0,0,0,1,K8,
conv1,P15,526,這個沒救了,0,0,0,0,0,0,0,1,K8,
conv1,P15,527,電死,0,0,0,0,0,0,0,1,K8,
conv1,P2,528,我看倒有點像稿紙。,0,0,0,1,0,0,0,0,K4,
conv1,P2,529,臣亮言：阿巴阿巴,0,0,0,1,0,0,0,0,K4,
conv1,P15,530,難怪蜀國輸了,0,0,0,0,0,0,0,1,K8,
conv1,P2,531,看到劉禪能不哭嗎,0,0,0,0,0,1,0,0,K6,
conv1,P4,532,重生成爲劉禪 我統一三國,0,0,0,1,0,0,0,0,K4,
conv1,P14,533,重生成爲劉禪 我統一布丁,0,0,0,1,0,0,0,0,K4,
conv1,P15,534,太甜了 不好吃,0,0,0,0,0,0,0,1,K8,
conv1,P2,535,假南部人,0,0,0,0,0,0,0,1,K8,
conv1,P4,536,假南部人,0,0,0,0,0,0,0,1,K8,
conv1,P19,537,統一布丁很好吃啊,0,0,0,0,0,0,0,1,K8,
conv1,P2,538,吵架,0,0,0,0,0,0,0,1,K8,
conv1,P2,539,打起來,0,0,0,0,0,0,0,1,K8,
conv1,P15,540,太甜了,0,0,0,0,0,0,0,1,K8,
conv1,P15,541,我不喜歡,0,0,0,1,0,0,0,0,K4,
conv1,R1,542,我真菜 先去垃圾桶(丟秒傷圖),0,1,0,0,0,0,0,1,K8,K2
conv1,P19,543,可是可是 那是統一布丁耶,0,0,0,0,0,0,0,1,K8,
conv1,P19,544,他的冰沙也很好吃,0,0,0,0,0,0,0,1,K8,
conv1,P15,545,天賞石先到我信箱 我在跟你一起去,0,0,1,0,0,0,0,0,K3,
conv1,R1,546,?,0,0,0,0,1,0,0,0,K5,
conv1,R1,547,??,0,0,0,0,1,0,0,0,K5,
conv1,P15,548,那你吃吧,0,0,0,0,0,0,0,1,K8,
conv1,R1,549,"""妄念想要喵喵 叫"" 丟出你的",0,0,0,0,0,0,0,1,K8,
conv1,P2,550,我已經在秒傷墊底垃圾桶裡面了,0,0,0,1,0,0,0,1,K8,K4
conv1,P2,551,走開,0,0,0,0,0,0,0,1,K8,
conv1,P19,552,記得下掉西遊戒喔,0,1,0,0,0,0,0,0,K2,
conv1,P2,553,要換哪ㄍ,0,0,0,0,0,0,0,1,K8,
conv1,P19,554,幫你搬來了,0,0,0,0,0,0,0,1,K8,
conv1,R1,555,會心戒指吧,0,0,0,0,0,0,0,1,K8,
conv1,P2,556,我老一戒到現在還沒拿到,0,0,0,1,0,0,0,0,K4,
conv1,P2,557,哭ㄌ,0,0,0,0,0,1,0,0,K6,
conv1,R1,558,那個探索的,0,0,0,0,0,0,0,1,K8,
conv1,P2,559,所以我換了 新樁有可能20嗎,0,0,0,0,1,0,0,0,K5,
conv1,P2,560,不太可能吧,0,0,0,0,1,0,0,0,K5,
conv1,P15,561,為什麼還要凹姿勢,1,0,0,0,0,0,0,0,K1,
conv1,P15,562,現在是不夠漂亮都不配發秒傷嗎,0,1,0,0,0,0,0,0,K2,
conv1,P19,563,百鍊+鈴鐺>會心戒指+雙手鐲>命中戒指+雙手鐲,0,0,0,0,0,0,0,1,K8,
conv1,R1,564,新樁大概要3600左右滿命吧,0,0,0,0,0,0,0,1,K8,
conv1,R1,565,不無小補,0,0,0,0,0,0,0,1,K8,
conv1,P19,566,誒嘿我又搬來了,0,0,0,1,0,0,0,0,K4,
conv1,R1,567,姜太公魚竿不被邀請的一天,0,0,0,0,0,0,0,1,K8,
conv1,R1,568,沒,0,0,0,0,0,0,0,1,K8,
conv1,R1,569,主要是我沒老六項鍊,0,0,0,1,0,0,0,0,K4,
conv1,P5,570,3587滿,0,0,0,0,0,0,0,1,K8,
conv1,R1,571,我是約等於 反正我滿不了,0,0,0,1,0,0,0,0,K4,
conv1,P19,572,反正我滿不了,0,0,0,1,0,0,0,0,K4,
conv1,P2,573,壞消息 我也沒有老六項鍊,0,0,0,1,0,0,0,0,K4,
conv1,P5,574,應該是能凹27,0,0,0,0,1,0,0,0,K5,
conv1,P19,575,我還沒有老六項鍊,0,0,0,1,0,0,0,0,K4,
conv1,P19,576,懂了67,0,0,0,1,0,0,0,0,K4,
conv1,P19,577,不愧是百里爸爸,0,0,0,0,0,0,0,1,K8,
conv1,P2,578,你的秒傷很跟流行,0,0,0,0,0,0,0,1,K8,
conv1,P15,579,你每個禮拜都吸一點我的陽壽就出了,0,0,0,1,0,0,0,0,K4,
conv1,P2,580,教召系統填下去了啊,0,0,0,0,0,0,0,1,K8,
conv1,P15,581,把拔為什麼不幫我搓樁,1,0,0,0,0,0,0,0,K1,
conv1,R1,582,借我一下,0,0,0,1,0,0,0,0,K4,
conv1,R1,583,有點需要,0,0,0,1,0,0,0,0,K4,
conv1,P19,584,不要！,0,0,0,0,0,0,0,1,K8,
conv1,P15,585,Read my lip,0,0,0,0,0,0,0,1,K8,
conv1,P19,586,媽媽陽壽分我一點,0,0,0,0,0,0,0,1,K8,
conv1,P15,587,滾,0,0,0,0,0,0,0,1,K8,
conv1,R1,588,我差三次才保底,0,0,0,1,0,0,0,0,K4,
conv1,P2,589,你說誰滾,0,0,0,0,0,0,0,1,K8,
conv1,R1,590,上次保底的東西叫老三衣服,0,1,0,0,0,0,0,0,K2,
conv1,P2,591,我想了解一下,0,0,0,1,0,0,0,0,K4,
conv1,P15,592,吸我陽壽的,0,0,0,1,0,0,0,0,K4,
conv1,P15,593,除了蘇皮跟酥皮系列 都滾,0,0,0,0,0,0,0,1,K8,
conv1,R1,594,我滾了,0,0,0,0,0,0,0,1,K8,
conv1,R1,595,我帶著天賞走了,0,0,0,1,0,0,0,0,K4,
conv1,P15,596,掰掰,0,0,0,0,0,0,0,1,K8,
conv1,P2,597,哇 堅定的女人,0,0,0,0,0,0,0,1,K8,
conv1,P2,598,好可怕,0,0,0,0,0,0,0,1,K8,
conv1,P15,599,以後就沒有免費勞工幫你混江湖了,0,0,0,0,0,0,0,1,K8,
conv1,P2,600,我可以啊,0,0,0,1,0,0,0,0,K4,
conv1,P19,601,我應該也可以幫忙混,0,0,0,0,1,0,0,0,K5,
conv1,P15,602,需要我嗆你嗎,0,0,0,1,0,0,0,0,K4,
conv1,P19,603,這樣北鼻就不用這麼辛苦了,0,0,0,0,0,0,1,0,K7,
conv1,R1,604,6,0,0,0,0,0,0,0,1,K8,
conv1,R1,605,"""茶涧"" 來閃一下",0,0,0,0,0,0,0,1,K8,
conv1,P15,606,好了啦 赤語馬麻,0,0,0,0,0,0,0,1,K8,
conv1,P15,607,我可以跟你閃一下,0,0,0,1,0,0,0,0,K4,
conv1,P5,608,想看,0,0,0,0,0,0,0,1,K8,
conv1,R1,609,好的包被,0,0,0,0,0,0,0,1,K8,
conv1,P2,610,包被,0,0,0,0,0,0,0,1,K8,
conv1,P15,611,包被 來餵你吃布丁,0,0,0,0,0,0,0,1,K8,
conv1,R1,612,好 我最愛吃布丁了,0,0,0,1,0,0,0,0,K4,
conv1,P15,613,欸 我家超商有丁布 你有興趣嗎,0,0,0,1,0,0,0,0,K4,
conv1,P15,614,"""茶涧"" 妳家被我撬了",0,0,0,1,0,0,0,0,K4,
conv1,P15,615,還不出來嗎,1,0,0,0,0,0,0,0,K1,
conv1,R1,616,可是現在好冷 丁布好吃嗎,0,1,0,0,0,0,0,0,K2,
conv1,P2,617,茶凍,0,0,0,0,0,0,0,1,K8,
conv1,P15,618,包被 我不吃布丁 所以沒買,0,0,0,1,0,0,0,0,K4,
conv1,R1,619,娃,0,0,0,0,0,0,0,1,K8,
conv1,R1,620,那沒辦法ㄌ,0,0,0,0,0,0,0,1,K8,
conv1,P2,621,可以改請你喝避寒湯 吃解暑散,0,0,0,0,0,0,0,1,K8,
conv1,P14,622,不是,0,0,0,0,1,0,0,0,K5,
conv1,P14,623,上次說要抽的布丁還沒抽,0,0,0,0,1,0,0,0,K5,
conv1,P14,624,我是老實人,0,0,0,1,0,0,0,0,K4,
conv1,P15,625,那你倒是抽,0,0,0,0,0,0,0,1,K8,
conv1,P14,626,說會抽就是會抽,0,0,0,0,0,0,0,1,K8,
conv1,P4,627,抽布丁嗎,1,0,0,0,0,0,0,0,K1,
conv1,P4,628,我會到,0,0,0,1,0,0,0,0,K4,
conv1,P14,629,那你倒是回來打,0,0,0,0,0,0,0,1,K8,
conv1,P14,630,不是入組就能抽,0,0,0,0,1,0,0,0,K5,
conv1,R1,631,那你倒是回來打,0,0,0,0,0,0,0,1,K8,
conv1,P4,632,所以為什麼上禮拜結冰水會把我抓進團隊,1,0,0,0,0,0,0,0,K1,
conv1,P19,633,他單身嗎,1,0,0,0,0,0,0,0,K1,
conv1,P4,634,雖然說上禮拜我沒有排表就是了,0,1,0,0,0,0,0,0,K2,
conv1,P4,635,我不是單身嗎,0,0,0,0,1,0,0,0,K5,
conv1,P15,636,有情緣不代表不是單身啊,0,1,0,0,1,0,0,0,K5,K2
conv1,P15,637,你又不是不知道,0,0,0,0,1,0,0,0,K5,
conv1,P14,638,看你沒隊伍想說拉進來幫我跳個騰龍,0,0,0,1,0,0,0,0,K4,
conv1,P15,639,小鳥只有嘴有用,0,1,0,0,0,0,0,0,K2,
conv1,P15,640,其他都沒用,0,1,0,0,0,0,0,0,K2,
conv1,P4,641,6,0,0,0,0,0,0,0,1,K8,
conv1,P4,642,上禮拜我在候補,0,0,0,1,0,0,0,0,K4,
conv1,P4,643,我出門去吃牛排,0,0,0,1,0,0,0,0,K4,
conv1,P15,644,他的騰龍框的到人嗎,1,0,0,0,0,0,0,0,K1,
conv1,P14,645,我昨天去挖梁山泊的血河，他們血河有夠多,0,1,0,1,0,0,0,0,K4,K2
conv1,P19,646,他的陽壽也有用啦,0,0,0,0,0,0,0,1,K8,
conv1,P4,647,他們那血河都是瘋狗,0,0,0,0,0,0,0,1,K8,
conv1,P14,648,我被嚴重警告,0,0,0,1,0,0,0,0,K4,
conv1,P15,649,有我瘋嗎,0,0,0,1,0,0,0,0,K4,
conv1,P2,650,你不是血河,0,0,0,0,1,0,0,0,K5,
conv1,P19,651,那跟你有什麼差別,0,0,0,0,0,0,0,1,K8,
conv1,P4,652,超好笑,0,0,0,0,0,1,0,0,K6,
conv1,P4,653,他們那邊有老闆,0,0,0,0,0,0,0,1,K8,
conv1,P15,654,那我過年課金抽天賞就借一點小鳥的陽壽了,0,0,0,1,0,0,0,0,K4,
conv1,P2,655,瘋不瘋不知道 但是真的狗,0,0,0,0,0,0,0,1,K8,
conv1,P15,656,"""妄念（姐姐抱抱）"" 麻煩你的陽壽了 沒抽到算你的",0,0,0,0,0,0,0,1,K8,
conv1,P19,657,他是在洗別人的內功特別有用,0,0,0,0,0,0,0,1,K8,
conv1,P19,658,天賞就不知道了,0,0,0,0,0,0,0,1,K8,
conv1,P15,659,"""妄念（姐姐抱抱）"" 可以幫我洗昆吾嗎",1,0,0,0,0,0,0,0,K1,
conv1,P14,660,那個論武第一的血河,0,0,0,0,0,0,0,1,K8,
conv1,P4,661,不行,0,0,0,0,0,0,0,1,K8,
conv1,P15,662,你覺得,0,0,0,0,0,0,0,1,K8,
conv1,P4,663,昨天洗到破防了,0,0,0,0,0,0,0,1,K8,
conv1,P15,664,你拒絕得了我嗎,0,0,0,1,0,0,0,0,K4,
conv1,P2,665,"""妄念（姐姐抱抱）"" 可以幫我洗昆吾嗎",0,1,0,0,0,0,0,0,K2,
conv1,P19,666,我應該沒說錯吧,0,0,0,0,1,0,0,0,K5,
conv1,P4,667,不行,0,0,0,0,0,0,0,1,K8,
conv1,P5,668,"""妄念（姐姐抱抱）"" 可以幫我洗昆吾嗎",1,0,0,0,0,0,0,0,K1,
conv1,P4,669,沒說錯,0,0,0,0,0,0,0,1,K8,
conv1,P15,670,需要我把你叉出去嗎,0,0,0,1,0,0,0,0,K4,
conv1,P4,671,你自己去找7DDD,0,1,0,0,0,0,0,0,K2,
conv1,P2,672,我一定要想辦法把你的逆水寒搞到被鎖,0,0,0,1,0,0,0,0,K4,
conv1,P5,673,你不洗我就造謠你,0,0,0,0,0,0,0,1,K8,
conv1,P19,674,不要跟登峰造極拔河,0,0,0,0,0,0,0,1,K8,
conv1,P4,675,來來來造謠,0,0,0,0,0,0,0,1,K8,
conv1,P4,676,我昨天幫人紅敲金,0,0,0,1,0,0,0,0,K4,
conv1,P5,677,啊我不用嗎,0,0,0,1,0,0,0,0,K4,
conv1,P4,678,你又不缺,0,0,0,0,0,0,0,1,K8,
conv1,P5,679,我缺阿,0,0,0,1,0,0,0,0,K4,
conv1,P15,680,"""妄念（姐姐抱抱）""",0,0,0,0,0,0,1,0,K7,
conv1,P2,681,多到世界頻說話,0,0,0,0,0,0,0,1,K8,
conv1,P15,682,我等等上傳音喔,0,0,0,1,0,0,0,0,K4,
conv1,P19,683,啊我不用嗎,0,0,0,1,0,0,0,0,K4,
conv1,P4,684,真洗不到阿,0,0,0,0,0,0,0,1,K8,
conv1,P4,685,我現在洗內功,0,0,0,1,0,0,0,0,K4,
conv1,P4,686,都只能洗一坨大便阿,0,0,0,1,0,0,0,0,K4,
conv1,P2,687,沒叫你洗自己的啊,0,0,0,0,0,0,0,1,K8,
conv1,P4,688,我已經洗了好幾個,0,0,0,1,0,0,0,0,K4,
conv1,P19,689,我的濯雪、浴春霖交給你洗了,0,0,0,1,0,0,0,0,K4,
conv1,P4,690,你找7DDD,0,0,0,0,0,0,0,1,K8,
conv1,P4,691,"""赤语"" 媽！",0,0,0,0,0,0,0,1,K8,
conv1,P4,692,找你的,0,0,0,0,0,0,0,1,K8,
conv1,P15,693,"""妄念（姐姐抱抱）"" 為什麼我的就是一坨大便",1,0,0,0,0,0,0,0,K1,
conv1,P15,694,你看不起我嗎,0,0,0,1,0,0,0,0,K4,
conv1,P15,695,算了啦,0,0,0,1,0,0,0,0,K4,
conv1,P19,696,我就差這兩顆了,0,0,0,1,0,0,0,0,K4,
conv1,P4,697,不是,0,0,0,0,1,0,0,0,K5,
conv1,P4,698,我已經洗了好幾個,0,0,0,1,0,0,0,0,K4,
conv1,P15,699,7DDD都說我的號被毀了,0,0,0,1,0,0,0,0,K4,
conv1,P4,700,真的都沒有好的,0,0,0,0,0,0,0,1,K8,
conv1,P2,701,好了啦 難通,0,0,0,0,0,0,0,1,K8,
